heater_temp, environment_temp
33.250000, 27.310000
33.250000, 27.250000
33.250000, 27.310000
33.250000, 27.250000
33.250000, 27.250000
33.250000, 27.310000
33.250000, 27.310000
33.250000, 27.310000
33.310000, 27.310000
33.310000, 27.310000
33.370000, 27.310000
33.430000, 27.310000
33.430000, 27.310000
33.560000, 27.310000
33.620000, 27.250000
33.680000, 27.310000
33.750000, 27.310000
33.870000, 27.310000
33.930000, 27.250000
34.060000, 27.250000
34.120000, 27.250000
34.250000, 27.250000
34.370000, 27.180000
34.430000, 27.180000
34.560000, 27.180000
34.680000, 27.120000
34.810000, 27.120000
34.870000, 27.120000
35.000000, 27.120000
35.120000, 27.180000
35.250000, 27.250000
35.310000, 27.250000
35.430000, 27.250000
35.560000, 27.250000
35.680000, 27.250000
35.810000, 27.250000
35.870000, 27.250000
35.930000, 27.250000
36.060000, 27.310000
36.120000, 27.310000
36.250000, 27.370000
36.370000, 27.370000
36.430000, 27.370000
36.500000, 27.430000
36.560000, 27.370000
36.680000, 27.370000
36.750000, 27.370000
36.810000, 27.370000
36.870000, 27.430000
37.000000, 27.430000
37.060000, 27.370000
37.180000, 27.370000
37.250000, 27.430000
37.310000, 27.430000
37.370000, 27.430000
37.500000, 27.430000
37.560000, 27.500000
37.620000, 27.500000
37.680000, 27.500000
37.750000, 27.500000
37.810000, 27.430000
37.870000, 27.430000
37.930000, 27.370000
38.060000, 27.370000
38.120000, 27.370000
38.180000, 27.370000
38.250000, 27.370000
38.310000, 27.370000
38.370000, 27.370000
38.430000, 27.430000
38.500000, 27.430000
38.560000, 27.370000
38.620000, 27.430000
38.680000, 27.430000
38.750000, 27.430000
38.810000, 27.430000
38.870000, 27.500000
39.000000, 27.500000
39.060000, 27.560000
39.120000, 27.560000
39.250000, 27.560000
39.310000, 27.620000
39.370000, 27.620000
39.430000, 27.620000
39.500000, 27.620000
39.620000, 27.620000
39.680000, 27.560000
39.750000, 27.620000
39.810000, 27.560000
39.870000, 27.560000
39.930000, 27.500000
40.000000, 27.500000
40.000000, 27.560000
40.060000, 27.560000
40.120000, 27.560000
40.120000, 27.560000
40.180000, 27.560000
40.310000, 27.500000
40.310000, 27.560000
40.310000, 27.500000
40.370000, 27.500000
40.370000, 27.500000
40.370000, 27.500000
40.430000, 27.500000
40.430000, 27.500000
40.500000, 27.500000
40.500000, 27.500000
40.560000, 27.500000
40.560000, 27.560000
40.560000, 27.500000
40.560000, 27.500000
40.560000, 27.500000
40.620000, 27.500000
40.620000, 27.500000
40.620000, 27.560000
40.680000, 27.560000
40.680000, 27.500000
40.680000, 27.500000
40.680000, 27.500000
40.680000, 27.500000
40.750000, 27.500000
40.750000, 27.500000
40.750000, 27.500000
40.750000, 27.500000
40.810000, 27.500000
40.810000, 27.500000
40.870000, 27.500000
40.870000, 27.430000
40.870000, 27.430000
40.870000, 27.430000
40.930000, 27.430000
40.930000, 27.430000
41.000000, 27.430000
41.000000, 27.430000
41.000000, 27.430000
41.060000, 27.430000
41.060000, 27.430000
41.120000, 27.430000
41.120000, 27.430000
41.180000, 27.430000
41.180000, 27.430000
