heater_temp, environment_temp
34.000000, 28.870000
34.000000, 28.870000
34.060000, 28.870000
34.000000, 28.870000
34.060000, 28.870000
34.060000, 28.810000
34.000000, 28.810000
34.060000, 28.810000
34.060000, 28.810000
34.060000, 28.810000
34.120000, 28.810000
34.180000, 28.870000
34.250000, 28.870000
34.310000, 28.930000
34.370000, 28.930000
34.560000, 28.930000
34.620000, 29.000000
34.750000, 29.060000
34.870000, 29.060000
35.000000, 29.120000
35.120000, 29.180000
35.250000, 29.180000
35.430000, 29.250000
35.560000, 29.250000
35.750000, 29.180000
35.870000, 29.180000
36.060000, 29.250000
36.180000, 29.250000
36.370000, 29.250000
36.500000, 29.250000
36.680000, 29.310000
36.810000, 29.250000
37.000000, 29.310000
37.180000, 29.250000
37.310000, 29.310000
37.500000, 29.310000
37.620000, 29.310000
37.810000, 29.370000
37.930000, 29.310000
38.120000, 29.370000
38.250000, 29.370000
38.370000, 29.310000
38.500000, 29.310000
38.620000, 29.310000
38.810000, 29.310000
38.930000, 29.310000
39.060000, 29.310000
39.180000, 29.310000
39.310000, 29.310000
39.430000, 29.310000
39.560000, 29.310000
39.680000, 29.310000
39.810000, 29.370000
39.930000, 29.370000
40.060000, 29.370000
40.180000, 29.310000
40.310000, 29.310000
40.430000, 29.310000
40.560000, 29.310000
40.620000, 29.310000
40.750000, 29.310000
40.870000, 29.310000
40.930000, 29.310000
41.060000, 29.310000
41.180000, 29.310000
41.250000, 29.310000
41.370000, 29.310000
41.430000, 29.310000
41.560000, 29.310000
41.680000, 29.250000
41.810000, 29.180000
41.870000, 29.120000
41.930000, 29.120000
42.060000, 29.120000
42.120000, 29.120000
42.180000, 29.120000
42.250000, 29.180000
42.310000, 29.180000
42.370000, 29.250000
42.430000, 29.250000
42.500000, 29.250000
42.560000, 29.250000
42.560000, 29.250000
42.620000, 29.250000
42.680000, 29.250000
42.750000, 29.250000
42.870000, 29.250000
42.930000, 29.310000
43.000000, 29.250000
43.120000, 29.250000
43.180000, 29.250000
43.310000, 29.120000
43.370000, 29.120000
43.430000, 29.120000
43.500000, 29.180000
43.560000, 29.180000
43.560000, 29.180000
43.620000, 29.180000
43.620000, 29.180000
43.680000, 29.180000
43.750000, 29.180000
43.750000, 29.250000
43.810000, 29.250000
43.870000, 29.250000
43.870000, 29.250000
43.870000, 29.250000
43.930000, 29.180000
44.000000, 29.180000
44.000000, 29.120000
44.060000, 29.060000
44.120000, 29.060000
44.180000, 29.060000
44.250000, 29.120000
44.310000, 29.120000
44.370000, 29.180000
44.430000, 29.180000
44.500000, 29.180000
44.620000, 29.250000
44.680000, 29.250000
44.680000, 29.310000
44.750000, 29.310000
44.810000, 29.310000
44.810000, 29.310000
44.810000, 29.250000
44.870000, 29.250000
44.870000, 29.250000
44.870000, 29.250000
44.930000, 29.250000
44.930000, 29.180000
45.000000, 29.180000
45.000000, 29.180000
45.060000, 29.250000
45.060000, 29.250000
45.120000, 29.250000
45.120000, 29.180000
45.180000, 29.180000
45.180000, 29.180000
45.180000, 29.180000
45.250000, 29.180000
45.250000, 29.250000
45.250000, 29.250000
45.310000, 29.250000
45.370000, 29.250000
45.370000, 29.180000
45.370000, 29.180000
45.370000, 29.180000
45.370000, 29.180000
45.430000, 29.180000
45.430000, 29.250000
45.430000, 29.250000
45.500000, 29.250000
45.500000, 29.250000
45.560000, 29.250000
45.560000, 29.250000
45.620000, 29.250000
45.680000, 29.250000
45.750000, 29.250000
45.810000, 29.310000
45.870000, 29.250000
45.870000, 29.250000
46.000000, 29.310000
46.060000, 29.310000
46.120000, 29.310000
46.250000, 29.310000
46.250000, 29.310000
46.310000, 29.310000
46.430000, 29.370000
46.500000, 29.370000
46.560000, 29.370000
46.560000, 29.370000
46.620000, 29.370000
46.680000, 29.370000
46.680000, 29.430000
46.750000, 29.430000
46.750000, 29.430000
46.810000, 29.430000
46.870000, 29.500000
46.810000, 29.500000
46.870000, 29.500000
46.870000, 29.500000
46.870000, 29.500000
46.930000, 29.430000
47.000000, 29.370000
47.000000, 29.310000
47.000000, 29.310000
47.000000, 29.310000
47.000000, 29.310000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.250000
46.930000, 29.310000
46.930000, 29.310000
47.000000, 29.310000
47.000000, 29.370000
47.060000, 29.310000
47.060000, 29.310000
