heater_temp, environment_temp
36.310000, 26.680000
36.310000, 26.680000
36.310000, 26.680000
36.310000, 26.680000
36.310000, 26.680000
36.250000, 26.680000
36.250000, 26.750000
36.250000, 26.750000
36.250000, 26.680000
36.250000, 26.750000
36.250000, 26.750000
36.250000, 26.750000
36.250000, 26.680000
36.250000, 26.750000
36.310000, 26.750000
36.310000, 26.750000
36.310000, 26.750000
36.370000, 26.750000
36.430000, 26.750000
36.430000, 26.750000
36.500000, 26.750000
36.500000, 26.750000
36.560000, 26.810000
36.680000, 26.810000
36.680000, 26.750000
36.750000, 26.750000
36.810000, 26.750000
36.870000, 26.810000
36.930000, 26.810000
36.930000, 26.750000
37.000000, 26.810000
37.060000, 26.750000
37.120000, 26.810000
37.180000, 26.810000
37.250000, 26.810000
37.310000, 26.810000
37.370000, 26.810000
37.430000, 26.810000
37.430000, 26.810000
37.500000, 26.810000
37.560000, 26.810000
37.620000, 26.810000
37.680000, 26.810000
37.680000, 26.810000
37.750000, 26.810000
37.810000, 26.810000
37.930000, 26.810000
37.930000, 26.810000
38.000000, 26.810000
38.120000, 26.810000
38.180000, 26.810000
38.250000, 26.810000
38.310000, 26.810000
38.310000, 26.810000
38.430000, 26.810000
38.500000, 26.810000
38.500000, 26.810000
38.560000, 26.810000
38.620000, 26.810000
38.680000, 26.810000
38.680000, 26.810000
38.810000, 26.750000
38.870000, 26.750000
38.870000, 26.750000
38.930000, 26.750000
38.930000, 26.750000
39.000000, 26.750000
39.060000, 26.810000
39.060000, 26.750000
39.060000, 26.750000
39.120000, 26.750000
39.180000, 26.750000
39.180000, 26.750000
39.180000, 26.750000
39.250000, 26.750000
39.250000, 26.750000
39.310000, 26.750000
39.310000, 26.750000
39.310000, 26.750000
39.310000, 26.750000
39.370000, 26.750000
39.370000, 26.810000
39.370000, 26.750000
39.430000, 26.810000
39.430000, 26.810000
39.430000, 26.810000
39.500000, 26.810000
39.560000, 26.810000
39.560000, 26.810000
39.560000, 26.810000
39.620000, 26.810000
39.620000, 26.810000
39.680000, 26.810000
39.680000, 26.810000
39.750000, 26.810000
39.750000, 26.870000
39.810000, 26.810000
39.810000, 26.810000
39.810000, 26.810000
39.870000, 26.870000
39.870000, 26.870000
39.930000, 26.870000
39.930000, 26.870000
40.000000, 26.870000
40.000000, 26.870000
40.000000, 26.870000
40.060000, 26.870000
40.060000, 26.870000
40.120000, 26.870000
40.120000, 26.870000
40.180000, 26.870000
40.180000, 26.870000
40.180000, 26.870000
40.180000, 26.870000
40.250000, 26.870000
40.250000, 26.870000
40.180000, 26.870000
40.180000, 26.930000
40.250000, 26.870000
40.250000, 26.870000
40.250000, 26.870000
40.250000, 26.870000
40.250000, 26.870000
40.250000, 26.870000
40.310000, 26.870000
40.310000, 26.930000
40.310000, 26.870000
40.310000, 26.870000
40.310000, 26.930000
40.310000, 26.930000
40.310000, 26.870000
40.310000, 26.870000
40.310000, 26.930000
40.310000, 26.930000
40.310000, 26.870000
40.310000, 26.930000
40.310000, 26.870000
40.370000, 26.870000
40.370000, 26.870000
40.370000, 26.870000
40.430000, 26.870000
40.430000, 26.870000
40.430000, 26.870000
40.500000, 26.870000
40.560000, 26.810000
40.560000, 26.810000
40.620000, 26.810000
40.680000, 26.810000
40.680000, 26.810000
40.750000, 26.810000
40.750000, 26.810000
40.810000, 26.810000
40.810000, 26.810000
40.750000, 26.810000
40.750000, 26.810000
40.750000, 26.810000
40.810000, 26.810000
40.750000, 26.810000
40.810000, 26.810000
40.810000, 26.810000
40.810000, 26.810000
40.810000, 26.810000
40.810000, 26.810000
40.810000, 26.810000
40.810000, 26.810000
40.870000, 26.810000
40.870000, 26.810000
40.810000, 26.810000
40.870000, 26.810000
40.870000, 26.810000
40.870000, 26.810000
40.870000, 26.810000
40.930000, 26.810000
40.930000, 26.750000
40.930000, 26.750000
41.000000, 26.750000
41.000000, 26.750000
41.000000, 26.750000
41.000000, 26.810000
41.000000, 26.750000
41.000000, 26.810000
41.000000, 26.810000
41.060000, 26.810000
41.060000, 26.810000
41.060000, 26.810000
41.060000, 26.810000
41.120000, 26.810000
41.120000, 26.810000
41.060000, 26.810000
41.120000, 26.870000
41.120000, 26.810000
41.120000, 26.810000
41.120000, 26.810000
41.120000, 26.810000
41.180000, 26.810000
41.180000, 26.810000
41.180000, 26.870000
41.180000, 26.810000
41.250000, 26.810000
41.250000, 26.810000
41.250000, 26.870000
41.250000, 26.810000
41.250000, 26.870000
41.180000, 26.870000
41.180000, 26.870000
41.180000, 26.870000
41.180000, 26.870000
41.180000, 26.870000
41.120000, 26.870000
41.120000, 26.930000
41.120000, 26.870000
41.180000, 26.930000
41.180000, 26.870000
41.180000, 26.930000
41.180000, 26.930000
41.250000, 26.930000
41.250000, 26.930000
41.250000, 26.930000
41.250000, 26.930000
41.310000, 26.930000
41.310000, 26.930000
41.310000, 26.930000
41.370000, 26.930000
41.370000, 26.930000
41.430000, 26.930000
41.430000, 26.930000
41.430000, 26.930000
41.430000, 26.930000
41.500000, 26.870000
41.500000, 26.870000
41.500000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 27.000000
41.560000, 27.000000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 26.930000
41.560000, 27.000000
41.560000, 26.930000
41.560000, 27.000000
41.560000, 27.000000
41.500000, 27.000000
41.500000, 27.000000
41.500000, 27.000000
41.500000, 27.000000
41.500000, 27.000000
41.500000, 27.000000
41.500000, 27.000000
41.500000, 27.000000
41.500000, 27.000000
41.560000, 27.000000
41.560000, 27.000000
41.560000, 27.000000
41.560000, 27.000000
41.620000, 27.000000
41.560000, 27.060000
41.620000, 27.060000
41.560000, 27.060000
41.620000, 27.000000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.680000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
41.620000, 27.060000
