heater_temp, environment_temp
35.750000, 26.430000
35.750000, 26.430000
35.810000, 26.430000
35.750000, 26.430000
35.810000, 26.430000
35.810000, 26.430000
35.810000, 26.430000
35.810000, 26.430000
35.810000, 26.430000
35.810000, 26.430000
35.810000, 26.430000
35.810000, 26.430000
35.810000, 26.430000
35.870000, 26.430000
35.870000, 26.430000
35.810000, 26.430000
35.870000, 26.430000
35.870000, 26.370000
35.870000, 26.430000
35.870000, 26.430000
35.930000, 26.370000
35.930000, 26.430000
35.930000, 26.430000
35.930000, 26.430000
35.930000, 26.430000
36.000000, 26.430000
36.000000, 26.370000
36.000000, 26.430000
36.060000, 26.430000
36.060000, 26.430000
36.060000, 26.370000
36.060000, 26.370000
36.060000, 26.430000
36.120000, 26.370000
36.120000, 26.370000
36.120000, 26.370000
36.180000, 26.370000
36.180000, 26.370000
36.180000, 26.370000
36.250000, 26.370000
36.250000, 26.370000
36.250000, 26.370000
36.250000, 26.370000
36.310000, 26.370000
36.310000, 26.370000
36.370000, 26.370000
36.310000, 26.370000
36.310000, 26.370000
36.370000, 26.370000
36.370000, 26.310000
36.370000, 26.310000
36.370000, 26.310000
36.430000, 26.370000
36.430000, 26.370000
36.430000, 26.310000
36.430000, 26.370000
36.430000, 26.370000
36.500000, 26.370000
36.500000, 26.370000
36.500000, 26.370000
36.500000, 26.370000
36.500000, 26.370000
36.500000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.560000, 26.370000
36.620000, 26.370000
36.620000, 26.370000
36.620000, 26.370000
36.620000, 26.370000
36.620000, 26.370000
36.620000, 26.370000
36.620000, 26.430000
36.620000, 26.430000
36.680000, 26.370000
36.680000, 26.430000
36.680000, 26.430000
36.680000, 26.430000
36.680000, 26.430000
36.680000, 26.430000
36.750000, 26.430000
36.750000, 26.430000
36.750000, 26.430000
36.750000, 26.430000
36.810000, 26.430000
36.750000, 26.370000
36.810000, 26.430000
36.810000, 26.430000
36.810000, 26.430000
36.810000, 26.430000
36.870000, 26.430000
36.870000, 26.370000
36.870000, 26.430000
36.870000, 26.370000
36.870000, 26.370000
36.870000, 26.430000
36.930000, 26.370000
36.930000, 26.430000
36.930000, 26.430000
36.930000, 26.370000
36.930000, 26.430000
36.930000, 26.430000
37.000000, 26.430000
36.930000, 26.370000
37.000000, 26.370000
37.000000, 26.430000
37.000000, 26.430000
37.060000, 26.430000
37.000000, 26.370000
37.060000, 26.430000
37.060000, 26.370000
37.060000, 26.430000
37.060000, 26.430000
37.060000, 26.430000
37.060000, 26.430000
37.120000, 26.370000
37.060000, 26.370000
37.060000, 26.370000
37.120000, 26.370000
37.120000, 26.370000
37.060000, 26.370000
37.120000, 26.370000
37.120000, 26.370000
37.120000, 26.370000
37.120000, 26.370000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.180000, 26.310000
37.180000, 26.310000
37.180000, 26.310000
37.180000, 26.310000
37.180000, 26.310000
37.120000, 26.250000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.120000, 26.310000
37.180000, 26.310000
37.120000, 26.310000
37.180000, 26.310000
37.180000, 26.250000
