heater_temp, environment_temp
34.620000, 27.930000
34.620000, 27.930000
34.620000, 27.930000
34.620000, 27.870000
34.680000, 27.870000
34.620000, 27.870000
34.620000, 27.930000
34.680000, 27.930000
34.680000, 27.930000
34.620000, 27.930000
34.620000, 28.000000
34.620000, 28.000000
34.620000, 28.000000
34.620000, 28.000000
34.620000, 28.000000
34.620000, 28.000000
34.620000, 28.000000
34.620000, 28.000000
34.680000, 27.930000
34.680000, 28.000000
34.680000, 27.930000
34.680000, 28.000000
34.750000, 27.930000
34.750000, 27.930000
34.750000, 27.930000
34.810000, 27.930000
34.810000, 28.000000
34.810000, 27.930000
34.870000, 28.000000
34.870000, 28.000000
34.870000, 27.930000
34.870000, 28.000000
34.930000, 28.000000
34.930000, 28.000000
34.930000, 28.000000
34.930000, 28.000000
35.000000, 28.000000
35.000000, 28.000000
35.060000, 28.000000
35.060000, 28.000000
35.060000, 28.000000
35.060000, 28.000000
35.060000, 28.060000
35.120000, 28.000000
35.120000, 28.000000
35.120000, 28.060000
35.120000, 28.060000
35.180000, 28.000000
35.180000, 28.000000
35.180000, 28.060000
35.250000, 28.060000
35.250000, 28.060000
35.250000, 28.060000
35.310000, 28.060000
35.250000, 28.060000
35.310000, 28.060000
35.310000, 28.060000
35.310000, 28.060000
35.310000, 28.060000
35.370000, 28.060000
35.310000, 28.060000
35.370000, 28.060000
35.370000, 28.060000
35.370000, 28.060000
35.430000, 28.060000
35.430000, 28.060000
35.430000, 28.060000
35.430000, 28.060000
35.500000, 28.060000
35.500000, 28.060000
35.500000, 28.060000
35.560000, 28.120000
35.560000, 28.120000
35.560000, 28.120000
35.620000, 28.120000
35.560000, 28.120000
35.620000, 28.120000
35.620000, 28.060000
35.620000, 28.060000
35.680000, 28.060000
35.680000, 28.120000
35.680000, 28.120000
35.680000, 28.180000
35.680000, 28.180000
35.680000, 28.180000
35.680000, 28.180000
35.750000, 28.180000
35.750000, 28.180000
35.680000, 28.180000
35.750000, 28.120000
35.750000, 28.120000
35.750000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.120000
35.810000, 28.180000
35.870000, 28.120000
35.870000, 28.120000
35.870000, 28.120000
35.870000, 28.120000
35.870000, 28.120000
35.930000, 28.180000
35.930000, 28.120000
35.930000, 28.120000
35.930000, 28.180000
35.930000, 28.120000
35.930000, 28.180000
35.930000, 28.180000
35.930000, 28.180000
35.930000, 28.180000
35.870000, 28.180000
35.930000, 28.180000
35.870000, 28.180000
35.870000, 28.180000
35.870000, 28.180000
35.870000, 28.180000
35.810000, 28.180000
35.870000, 28.180000
35.870000, 28.180000
35.810000, 28.180000
35.870000, 28.180000
35.810000, 28.180000
35.810000, 28.180000
35.870000, 28.180000
35.810000, 28.180000
35.810000, 28.180000
35.810000, 28.180000
35.870000, 28.180000
35.870000, 28.180000
35.870000, 28.120000
35.870000, 28.120000
35.870000, 28.120000
35.930000, 28.120000
35.930000, 28.120000
35.930000, 28.180000
35.930000, 28.180000
36.000000, 28.180000
36.060000, 28.180000
36.060000, 28.180000
36.060000, 28.180000
36.060000, 28.180000
36.060000, 28.180000
36.060000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.180000, 28.120000
36.180000, 28.120000
36.180000, 28.120000
36.180000, 28.120000
36.180000, 28.120000
36.180000, 28.120000
36.180000, 28.120000
36.180000, 28.120000
36.180000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.120000
36.120000, 28.180000
36.120000, 28.120000
36.120000, 28.180000
36.120000, 28.180000
36.120000, 28.180000
36.120000, 28.180000
36.180000, 28.180000
36.120000, 28.180000
36.180000, 28.180000
36.180000, 28.180000
36.180000, 28.180000
36.180000, 28.180000
36.180000, 28.250000
36.180000, 28.250000
36.120000, 28.250000
36.180000, 28.250000
36.180000, 28.180000
36.180000, 28.180000
36.180000, 28.180000
36.250000, 28.180000
36.250000, 28.120000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.120000
36.250000, 28.180000
36.250000, 28.120000
36.250000, 28.120000
36.250000, 28.120000
36.310000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.180000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.180000, 28.180000
36.180000, 28.180000
36.180000, 28.250000
36.180000, 28.250000
36.180000, 28.250000
36.180000, 28.250000
36.120000, 28.250000
36.180000, 28.250000
36.180000, 28.250000
36.180000, 28.180000
36.180000, 28.250000
36.180000, 28.250000
36.180000, 28.250000
36.180000, 28.250000
36.180000, 28.250000
36.180000, 28.180000
36.180000, 28.180000
36.180000, 28.180000
36.250000, 28.180000
36.250000, 28.120000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.180000
36.250000, 28.250000
36.250000, 28.250000
36.250000, 28.250000
36.250000, 28.250000
36.180000, 28.250000
36.250000, 28.250000
36.250000, 28.250000
36.250000, 28.250000
36.180000, 28.250000
36.250000, 28.250000
36.250000, 28.250000
36.250000, 28.310000
