heater_temp, environment_temp
35.120000, 29.560000
35.120000, 29.560000
35.180000, 29.560000
35.180000, 29.560000
35.180000, 29.560000
35.180000, 29.560000
35.180000, 29.560000
35.180000, 29.560000
35.250000, 29.620000
35.250000, 29.560000
35.250000, 29.620000
35.250000, 29.620000
35.310000, 29.620000
35.310000, 29.620000
35.310000, 29.620000
35.310000, 29.620000
35.370000, 29.620000
35.430000, 29.620000
35.500000, 29.620000
35.560000, 29.560000
35.560000, 29.560000
35.620000, 29.560000
35.620000, 29.620000
35.680000, 29.560000
35.750000, 29.560000
35.810000, 29.560000
35.870000, 29.560000
35.930000, 29.560000
35.930000, 29.560000
36.000000, 29.560000
36.060000, 29.560000
36.120000, 29.560000
36.180000, 29.560000
36.250000, 29.560000
36.250000, 29.560000
36.310000, 29.560000
36.370000, 29.620000
36.430000, 29.560000
36.500000, 29.620000
36.560000, 29.620000
36.620000, 29.560000
36.620000, 29.560000
36.680000, 29.560000
36.750000, 29.620000
36.810000, 29.620000
36.870000, 29.620000
36.870000, 29.620000
36.930000, 29.620000
36.930000, 29.620000
37.000000, 29.620000
37.000000, 29.680000
37.060000, 29.620000
37.060000, 29.620000
37.120000, 29.620000
37.120000, 29.620000
37.180000, 29.680000
37.250000, 29.620000
37.310000, 29.680000
37.310000, 29.680000
37.370000, 29.620000
37.370000, 29.620000
37.430000, 29.620000
37.430000, 29.560000
37.500000, 29.560000
37.560000, 29.560000
37.560000, 29.560000
37.560000, 29.620000
37.620000, 29.620000
37.680000, 29.620000
37.750000, 29.620000
37.750000, 29.620000
37.810000, 29.620000
37.810000, 29.560000
37.870000, 29.500000
37.930000, 29.500000
37.930000, 29.560000
38.000000, 29.560000
38.000000, 29.560000
38.000000, 29.560000
38.060000, 29.560000
38.060000, 29.560000
38.120000, 29.560000
38.120000, 29.560000
38.120000, 29.560000
38.180000, 29.560000
38.180000, 29.560000
38.250000, 29.560000
38.250000, 29.560000
38.310000, 29.560000
38.310000, 29.620000
38.310000, 29.620000
38.370000, 29.620000
38.370000, 29.620000
38.370000, 29.620000
38.430000, 29.680000
38.430000, 29.680000
38.430000, 29.680000
38.500000, 29.680000
38.500000, 29.680000
38.560000, 29.680000
38.560000, 29.680000
38.560000, 29.680000
38.560000, 29.680000
38.620000, 29.750000
38.620000, 29.750000
38.620000, 29.680000
38.620000, 29.750000
38.680000, 29.750000
38.680000, 29.750000
38.750000, 29.750000
38.750000, 29.750000
38.750000, 29.750000
38.810000, 29.750000
38.810000, 29.750000
38.810000, 29.750000
38.870000, 29.750000
38.870000, 29.750000
38.870000, 29.750000
38.870000, 29.750000
38.930000, 29.750000
38.930000, 29.750000
38.930000, 29.750000
38.930000, 29.810000
38.930000, 29.810000
38.930000, 29.750000
39.000000, 29.750000
